"","DomestiCAT_Aruba_501","DomestiCAT_Aruba_502","DomestiCAT_Aruba_503","DomestiCAT_Aruba_504","DomestiCAT_Aruba_505","DomestiCAT_Aruba_506","DomestiCAT_Aruba_507","DomestiCAT_Aruba_508","DomestiCAT_Aruba_509","DomestiCAT_Aruba_510","DomestiCAT_Aruba_511","DomestiCAT_Aruba_512","DomestiCAT_Aruba_513","DomestiCAT_Aruba_514","DomestiCAT_Aruba_515","DomestiCAT_Aruba_516","DomestiCAT_Brazil_501","DomestiCAT_Brazil_502","DomestiCAT_Brazil_503","DomestiCAT_Brazil_504","DomestiCAT_Brazil_505","DomestiCAT_Brazil_506","DomestiCAT_Brazil_507","DomestiCAT_Brazil_508","DomestiCAT_Brazil_509","DomestiCAT_Brazil_510","DomestiCAT_Brazil_511","DomestiCAT_Brazil_512","DomestiCAT_Brazil_513","DomestiCAT_Brazil_514","DomestiCAT_Brazil_515","DomestiCAT_Brazil_516","DomestiCAT_CaboVerde_501","DomestiCAT_CaboVerde_502","DomestiCAT_CaboVerde_503","DomestiCAT_CaboVerde_504","DomestiCAT_CaboVerde_505","DomestiCAT_CaboVerde_506","DomestiCAT_CaboVerde_507","DomestiCAT_CaboVerde_508","DomestiCAT_CaboVerde_509","DomestiCAT_CaboVerde_510","DomestiCAT_CaboVerde_511","DomestiCAT_CaboVerde_512","DomestiCAT_CaboVerde_513","DomestiCAT_CaboVerde_514","DomestiCAT_CaboVerde_515","DomestiCAT_Denmark_10","DomestiCAT_Denmark_11","DomestiCAT_Denmark_12","DomestiCAT_Denmark_13","DomestiCAT_Denmark_14","DomestiCAT_Denmark_15","DomestiCAT_Denmark_16","DomestiCAT_Denmark_1","DomestiCAT_Denmark_2","DomestiCAT_Denmark_3","DomestiCAT_Denmark_4","DomestiCAT_Denmark_5","DomestiCAT_Denmark_6","DomestiCAT_Denmark_7","DomestiCAT_Denmark_8","DomestiCAT_Denmark_9","DomestiCAT_Denmark_blank","DomestiCAT_Malaysia_501","DomestiCAT_Malaysia_502","DomestiCAT_Malaysia_503","DomestiCAT_Malaysia_504","DomestiCAT_Malaysia_505","DomestiCAT_Malaysia_506","DomestiCAT_Malaysia_507","DomestiCAT_Malaysia_508","DomestiCAT_Malaysia_509","DomestiCAT_Malaysia_510","DomestiCAT_Malaysia_511","DomestiCAT_Malaysia_512","DomestiCAT_Malaysia_513","DomestiCAT_Malaysia_514","DomestiCAT_Malaysia_515","DomestiCAT_Spain_501","DomestiCAT_Spain_502","DomestiCAT_Spain_503","DomestiCAT_Spain_504","DomestiCAT_Spain_505","DomestiCAT_Spain_506","DomestiCAT_Spain_507","DomestiCAT_Spain_508","DomestiCAT_Spain_509","DomestiCAT_Spain_510","DomestiCAT_Spain_511","DomestiCAT_Spain_512","DomestiCAT_Spain_514","DomestiCAT_Spain_515","DomestiCAT_Spain_516"
"bin_Brazil.35",0,0,0,0,0,0,0,0,0.00980585606205044,0,0,0,0,0,0,0,0.00753886347201837,0.000164743832813745,0.0486839720247965,0.00386819605121964,0,0.00017327688647308,0.0146499902878255,0.0159297956360187,0.0249335272261231,0.000112722988731111,8.50211222022358e-05,0.000346809272480894,0.000167507109662693,0.0135969945733227,0.000141657498277435,0.00013834654237758,0,0,0,0,0,0,0.010081044401201,0,0,0,0,0,0.0033796247365917,0.000323290626229148,0,0.00117054827187406,0.0113575846884313,0,0,0,0.00151926215574098,0,6.16886192291877e-05,0,0.0042021236071788,0,0.00995010620406591,0.00803336776015544,0.0150117831109195,0,0,0,0.00296022040709975,0,0,0.00520805972976532,0,0,0.0036368814555513,0,0,0,0.00703887242848314,0,0.00910459582354265,0,0,0.0177332832784318,0.0229643353739557,0.000173913550776519,0.000252604810279185,0.000234125762792363,0.000258999541394616,0.000315171366571087,0.000209322447096092,0.00562200378376539,0.000283293881640139,0.000245294411834892,0.000236772373217674,0.000245433930724492,0.000121516585940492,0.000315863644116439
"bin_Brazil.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136177674503276,0,0,0.00012470366466,0,0.000111130499366199,0.00375828994726796,0,0.00151378529503893,0,0.000766278683841221,0.000450317442164636,0.000804016816243705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239085079715689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543942296333961,0.00072738206765735,0,0,0,0.000155236322681007,0,0,0,0,0,0,0,0,0,0,0.000212429905549245,0,0.00030506254504385
"bin_Brazil.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736967238031529,0,0,0,0,0,0,0,0.000185183133031845,0.00019105429886906,0,0,0,0,0.000130800674088358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75146476778933e-05,0.00012973278103955,0.000179618440887981,8.48445436162044e-05,0.000158984973950581,5.08663641832918e-05,8.692344563027e-05,0.000118171600294214,0,0.000269336388766415,0,0,0,0,9.17582966125717e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020540612121338,0,0
"bin_Brazil.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122885981434516,0,0,0,0,0,0,0.000138920170658314,0,0,0,0.0169890364262346,9.46637611633917e-05,7.56904419642727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99119002867834e-05,0,8.05616169480567e-05,0,0,0.000194007813851692,0,7.26762652449464e-05,0,5.78394355852286e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81830041012036e-05,0,0.000120575672677135,0,0,0,0,0,0,0
"bin_Brazil.43",0.00898417068202987,0,0,0,0.0339734451188786,0.0100515518804465,0.0104153405076465,0.00423408897033352,0.0171347448405083,0.00792436089481947,0,0.0126010372683137,0.00611254377795081,0.00192511343229132,0.0190520678528109,0.0464565882389347,0.0324366630831316,0.0118641813402749,0.00970333502566113,0.0812822791889335,0.000338767253812224,0.0012682063260647,0.00406345636422073,0.00825016394081282,0.00146345456859308,0.00588035614596314,0.00196623330480776,0.0435195589736281,0.000820560491871514,0.00103616928436705,0.0399795730636718,0.0344228634620071,0.00987122765699721,0.0235199196458412,0,0.00513285991304758,0.0928741555063495,0.00860944785402491,0.0029390511678053,0.0118520414171161,0.0121670262379825,0.00469590731495608,0.0018897786300984,0.0140809958667469,0.0227795380548749,0.000310577162660947,0.00213584901851828,0.00693784975796593,0,0.000140569937520965,0.000375055712632232,0.00840505015447551,4.97406978062048e-05,0,0.00238662406430206,0.000111067377828822,0.00164284637607432,0.00468742855234326,0.0240533681817344,0.000608334650631832,0.0167057774797297,0,0.00029993826639427,0,0.012325165711068,0.00943981154720519,0,0,0,0.00407367256799293,0.00594157913213742,0.0207269243022794,0,0.00441003576415291,0.0346911303202612,0.139573680005005,0.0251300609042896,0.021576618301353,0.01549831384991,0.0013811994351184,0.00221866773301429,0.00339134547163914,0.00114943576095369,0.001353652657931,0.0352126306654842,0.0297638071352242,0.126912020357719,0.0092433040350832,0.0120907977923551,0.00387926511436842,0.0497696935799242,0.0392823031145453,0.000869538376264184,0.0812706853490619
"bin_Brazil.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406303718543445,0,0,0,0,0,0.0495008417522481,0.000197811242005982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.48",0,0.0183849972477167,0,0,0,0.00131537856193035,0,0.00627012459479865,0,0,0,0,0,0,0,0,0.0184197357241347,0.000185554412053712,0.0134292546770399,0.0211305552745396,0.000227883098172444,0.00138054711550055,0.0441185535876682,0.0312525746865468,0.0268474846431221,0.00295259947971645,6.99386860545114e-05,0.000358318489314405,0.0147423476468768,0.00381064621643895,0.00283894982598261,0.000192861144107924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357679577747741,0.000157306873887514,0.0002830258705094,0.00300328918449421,0,0,0.000257371092860722,9.89921056276068e-05,0.00165110727484424,0,0.000713448595982589,0.00634500876921012,0.0131198624753086,0.0192976202365185,0.0186351737390499,0,0.00255477561046593,0,0,0,0,0.00787054531156839,0.00199976211318769,0,0,0,0,0,0.0326108561619283,0,0,0,0,0.00115759955059763,0.000280987299419185,0.000213140768703691,0,0.00376477375750044,0.000261062079511558,0.000217580886289128,0.00030918750098561,0.000706686879454267,0.0102824032809368,0.00642749281249496,0.000689204349136516,0.000264594936355127,0.000137245441056491,0
"bin_Brazil.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629204206081971,0.000122896580635618,0,0.000142009754953978,0,0,9.4910379239598e-05,0,0.00737334087843609,0.0115297041044878,9.62248346446622e-05,0,0.00863085510303383,0.0457898521248846,0,7.10335223195563e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146186894316806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199075533818821,0,0,0.000574194474687901,6.32236207810419e-05,0,0,0,0,0
"bin_Brazil.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545604346581443,0.00553722583706133,0,0,0,0.00105383238221245,0.000177086864644047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16620493328739e-05,0,4.09747014231247e-05,5.38614968386764e-05,0,5.9005695843754e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247691838492735,0,0,0,0,0,0,0,0,0
"bin_Brazil.51",0.00182684311217705,0.0421041319213229,0,0,0,0.00477786915794825,0.0105711513992222,0.0198224472676032,0.0221092056758594,0.0100134479645931,0,0,0.0123961122318914,0.0185376288444197,0.01338370330667,0,0.0209810065589511,0.000177382553418189,0.023834623399571,0.00618917916037023,0.000303993079376312,0.00138343866209741,0.0124458998549263,0.0310498119944416,0.0219237380031711,0.00609152288519175,0.000512914021729094,0.00748252182602858,0.0102664028837597,0.0202811879158746,0.0237409115871693,0.0187335413287666,0.00775235681650672,0.0250334120585164,0,0.0314998026679361,0.00553802270444905,0.0163859907735164,0.00648794802567475,0.0105939916718017,0.00515614338747394,0.00593025225070946,0.00287167659195931,0.00460316719846341,0.0231583954140418,0.000730818685185883,0.0121386002315518,0.000489404498429486,0.00386508154034764,0.00594574235382983,0.00810561044131998,0.0107368806190205,0.00048625193977767,0.00163013345678109,0.00114424485871275,0.00154806859753681,0.000973584855075208,0.0110959084966344,0.000902324059903719,0.00782003047029325,0.0214933062802856,5.33740795675955e-05,0.00189871180809516,0,0.01760909155491,0.00886372638417156,0.0094104251730789,0.00622396471692666,0.00656091585071132,0.0393663492045504,0.0174580910786906,0.0101729621949813,0.0402031208619981,0.00505195855259526,0.0119114156868666,0.0219302279258432,0.00297460531957497,0.0199511004872528,0,0.0161499252770469,0.0122204617826416,0.000755351182881787,0.00496691656563036,0.0291691786448488,0.00102108095468945,0.0326834670396155,0.0417620498414161,0.00592246196776717,0.0208876572918063,0.0166461267927408,0.0394525043045836,0.0137919113416949,0.0011305915077221,0.0122424789414559
"bin_Brazil.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207589618836543,0.000957063875149985,0.00146035617579188,0,0.00176302973724163,0.000591213277643676,0.000388890950852101,0.000903420834386081,0.000597364093565923,0,0.000362673681443512,0.000349806324405488,0.000499190806246654,0.00114112623562417,0.00833325761464996,0,0,0,0,0,0,0,0,0,0,0,0,0.000173920440336899,0,0,0.00690669652924433,6.61104133329767e-05,0,4.55993765582557e-05,0.00020865383060287,0.00011056700039496,0,0.000339828494992967,0.00028375896701304,0.000917586410584113,0.00145871263376161,0.000374030953849097,0.00145486806528573,9.09801240911857e-05,0.000112031680562575,0.000112220003201766,0,0,0.00319253803046602,0,0,0,0,0,0,0,0,0,0,0.0053365688973544,0,0,0.000395679327162299,0.000906222939244975,0.000272186126025267,0,0.000169521479687651,0.00778901747942576,0.00528222591316875,0.000631913112191732,0.0032331312374612,0.0112140164873566,0.000181058073979138,0.000312548474566206,0.00108619539682993,0,0.000828302617668743
"bin_Brazil.56",0.000562866864006091,0,0,0,0,0.00187935684052616,0,0.00603948138255371,0.00843932351939914,0,0,0.00778005478580179,0.00237641032893444,0,0,0,0.0017857657853436,0.00773874641726726,0.00944492592353687,0.00195950974988868,0,0.00952739174481727,0.00428080378442393,0.00710270094994788,0.000828425201523468,0.00257925489934519,0.00115843871890353,0.00068329064378678,0.000532154801866206,0.00176893787772793,0.00305950782248437,0.00575643401344739,0,0.00287884103963778,0,0.000430919805087881,0.00336214872315817,0.00312242466530994,0.00158830893325098,0,0,0,0.000387313384227105,0.00123406026578201,0.00215593857643874,0,0,0.0130932863220477,0.00192195048674756,0.000585003754250183,0.000924255475499323,0.00341151672399287,0.00298644571220749,0.000189518936923694,0.013736493704916,0.00232866265199099,0.00350544898290191,0.00579019709354857,0.00258653575992625,0.00327165248516074,0.000195439755314348,0.00116634727906522,0.00221415115250367,0,0.00588770337699686,0.00471745935130335,0,0,0.00477897187661347,0.000246031773061776,0,0.00839810222619283,0.00141613960641257,0.00678087307894098,0.00788396856745818,0.00278000285450425,0.0136983067044588,0.00406549302084936,0,0.00291832640919841,0.00281680210274626,0.000838622529089726,0.000946363674222504,0.00134848438320899,0.00470055303545222,0.00190662179353431,0.00270279431261534,0.00638416564256579,0.00418941223922618,0.00163326508327111,0.000967058648195626,0.00194145939010751,0.000380617791362569,0.00699454439591399
"bin_Brazil.57",0,0,0,0,0,0,0,0,0,0,0,0.0221964578534719,0.00388156668606074,0.00376430662113406,0.0101693886210128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430086718997599,0.00599425304434357,0,0,0,0,0,0,0,0,0,0,0,0.00177808383835445,0,0,0,0,0,0,0,0,4.47883682200174e-05,0,0,0,0,0,0,0,0,9.37465122592688e-05,4.47925572362366e-05,0,0,0,0,0.00354152537163036,0,0,0,0,0,0.00460920526014573,0.00342628021086949,0,0.00151203106184301,0,0,0,0,0,0,0,0,0,0.000682029494755677,0,0,0,0,0,0,0.00415734790296138
"bin_Brazil.58",0,0.00801974507522952,0.0241718502677193,0,0,0.00394839231532523,0,0.0474899223018578,0.00227874819010085,0,0,0.0104538053670228,0,0.00312874748170836,0.00613222078303376,0.00895236010527561,0.00641452644478523,0.000834627286762863,0.000792981288933599,0.00196558117421103,0.00107642974914623,0.0515862572703338,0.0236084688087638,0.00343541839605324,0.00262089626618509,0.00506715638782115,0.249312333437762,0.00113814872622139,0.00593279721424778,0.0176961468455525,0.00185671131149857,0.00585225871577584,0.00308178509684177,0.0125585061732527,0.0682956073434751,0.00047281060502575,0.00676345502001499,0.00744310704499465,0.0159233649961819,0.00851591443551509,0.0147447308277592,0.00248695848362329,0.0455096795446396,0.00468974535358633,0.00271702726383405,0.000186072087182916,0.00309750523340224,0.0247149194215253,0.276100073183501,0.265223391538607,0.10792550561111,0.0626800170736619,0.255610648340267,0.390372511138504,0.0402936588958236,0.0406501620288917,0,0.0477792265039747,0,0.000925030940824335,0,5.28222326736916e-05,0.110562711664677,0,0.0238993230338167,0.00534813206180162,0.0376231369733514,0.0104382299725968,0.0655273728697414,0.0384688908582042,0.0513978784836223,0.0156213771546435,0.0303149608901203,0.0174192775432437,0.0315540639395252,0.0303451649412483,0.0184942829598415,0.032198608584786,0.0251022208697692,0.0237590744906687,0.0146621429700044,0.00335618236789393,0.0512292466580148,0.101520665627735,0.00232024878153556,0.0098302114947417,0.0104497597324396,0.00526772981459079,0.00898294956534206,0.08335887416506,0.00411197924620354,0.0150679753716778,0.130404349547224,0.0121100878563686
"bin_Brazil.6",0.000552316651181966,0.00507574866743751,0,0,0,0.00263747693250989,0,0.00552100699676655,0.0102117757338583,0,0,0,0.0190930741603182,0,0,0,0.000968908553609374,0.0546509036023604,0.0224082558315681,0.00214250751679246,0,0.000392000262879037,0.00359285234607246,0.0309866061058975,0.0139936508390494,0.000435386186499251,0.000420992496295829,0.00369706291239729,0.000791962288723359,0.00288462317453435,0.00845662637534536,0.00796531643297239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279636539844026,0.000113068492451223,0.000391342848557161,0.00101948531981036,0,0,0.000131516461740084,0,0.000769503312871227,0.000117797621983104,0,0.00654602134600704,0.000596299240631718,0.0015649495678643,0.000710370475406281,0,0.00231964459251559,0,0,0.00120515999565376,0,0.00390927478620608,0.000971491593737457,0.000632932293647081,0,0.0023941499488586,0.00583522172716128,0,0,0,0,0,0,0.0127947070156286,0.0194461780884692,0.00547418823176096,0.000834508022995002,0.000989194497234305,0.000773139552021937,0.0102796563168393,0.000345866408970374,0.00136079869106208,0.00779687574763453,0.000501814378729378,0.000328486314944505,0.000333713422729112,0.000164365642642154,0.000436999121154444
"bin_Brazil.61",0.000836429625579226,0.0128681241807474,0,0,0.0108310926590465,0.00912588277945847,0.0112003682490069,0.00803599962601255,0.0337932766420972,0,0,0.0567825304420066,0.00833769332854149,0.00215326223757273,0.0078575166391888,0,0.00663181380153467,0.00551857979952582,0.00123185537834787,0.0065820727879258,0.000310450606829191,0.0177469238121729,0.0108594612292918,0.00389936604311027,0.00210702940124982,0.0691123513267423,0.00826628356734012,0.00291790496925309,0.00926028788356838,0.0312304895532892,0.00818576790616588,0.0339891879942715,0,0.0075689578094256,0,0,0.0083705031394364,0.00568730531555718,0.000427185986525458,0,0.00230577305224872,0.00419014320539178,0.00103161416299205,0.0052232152175542,0.00805395983886965,0.000130221167417139,0,0.0163088711764803,0.0130352581932149,0.00253699176479744,0.00987353203779413,0.0166488350051183,0.00931452759632068,0.00331278920042421,0.0177929556803896,0.00233305870580339,0.0037292087546221,0.00989877470432596,0.010626062303394,0.00709800386531155,0.000916334370611606,0.0032290777920057,0.00491168190078846,0,0.00395565305148757,0.0298429601032147,0,0.00382402246154491,0.0139943107269196,0.00217634096958616,0.0119775277716583,0.00575802495837438,0.0114493927959999,0.00482361005528608,0.0145085705120107,0.00232078009903786,0.0188179067971858,0.00446853677003572,0.00694904602305445,0.00576561212851638,0.00780286093309908,0.00043984984109276,0.0034567298741581,0.00881186873906941,0.0215458500631951,0.0285768306584817,0.0101955257471546,0.0449369122160511,0.0164468371576666,0.00492917467480901,0.000741665314361637,0.0245126034063342,0.00427354016748952,0.00518589402090051
"bin_Brazil.63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104289999102064,0,0,0,8.29530144905225e-05,0,0,0.000115629842169137,0,0,0,0,0.00775956890192232,0.00598810101230976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91409503930228e-05,0.000100004205699229,0,0,0,0,0,5.79412460761955e-05,0,0,8.90447439182811e-05,0,0.000184392868225639,0,6.61609291396525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30608877477941e-05,0.000168868862369107,0.000134505091970618,0,0,0,0.000209123252167404,0.000186799028928408,0,0.000277046673358601
"bin_Brazil.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315337900787473,0.00910258167814652,0,0,0.00238012803441713,0.00165625722501936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474535139043678,0,0,0,0,0
"bin_Brazil.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304134765499538,0.00366208252653587,0,0,0,0.00424379086821087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83283179791041e-05,0,0,0,5.85973594885673e-05,4.69294332828243e-05,0,0,0,0,0,0,0,0.000115992847706218,0.000153440935094778,0,0,0,0,0,0.00498771306394697,0.00756517191872524,0,0,0.0020121595047992,0.000474152882822537,0,0,0,0.00104463880618356,0,0,0,0.000220761000329081,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.68",0.0211643666162201,0.00514160641539634,0,0.0121208457449153,0.054292037963688,0.0123015127425935,0.0382340509475024,0.00854180645604554,0.00199345001140492,0.00713365458713947,0.0307672625111605,0,0.0289873604593183,0.00234003513217682,0.0526034255177947,0.0562848105910451,0.0467213080891114,0.0336587209507425,0.00201951614813477,0.0761218402588687,0.00147267019228943,0,0.000985442099138546,0.000149564947566473,0.000104460582413826,0,0,0,0,0,0.000203398121544245,0.00061045493669184,0.0312555442890278,0.0968439098597142,0.0229579360616769,0.177865556708784,0.0212269963396369,0.0241879289794592,0.0248379544414629,0.0537826427702236,0.0292457211904105,0.0369212437377009,0.00590492971141996,0.0378526403345446,0.0360588947904695,0.0822297615004382,0.0873909962065636,0.00906697180348519,0.000792955862126976,0.000584178017010125,0,0.000297865442536104,0,0.000498672073534282,0.000754805969508462,0,0.000441254140372688,0.00426871166411089,0.00081932691058162,0.00661729213400596,0.000853269482395576,0,0.00439428135774191,0,0.0107974282317958,0.00824784781890456,0.106474043193348,0.0982953250314201,0.00578584543155674,0.000643258106876166,0.0641636915886944,0,0.143658539475663,0.00637395349307033,0.012584315460417,0.00170014444528215,0.00995113196836404,0.00378467171323665,0.181937096415031,0.00106791328549561,0.00235648941638091,0.00256439520559537,0.000920659851314402,0.000274858617713562,0.000174068030487479,0.000513014354401419,0.0213438743700752,0.000951708678393244,0.000194397279197226,0.00578365318905961,0.0031730170239295,0.00087952845434336,0.000685142989311581,0.00702756107878877
"bin_Brazil.69",0,0,0,0,0,0,0,0,0.000138599848427758,0,0,0,0,0,0,0,0.00157063985419269,0.00306177247558668,0.00070959672069361,0.0214088071399784,0,0.000770906207310743,0.000334712252100772,0.00156951325251119,0.000726115191740132,0.00110827938952983,0.00026170163983043,0.00300509367184924,0.000297810378881445,0.00165240818564904,0.000530980585551349,0.00114521332297191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802676893127194,0.000346095555200945,0.000272999702098745,0.000193424712371425,6.68566233496047e-05,0.000795397263379432,0.000175396606502726,0.000443766535592438,0.000620544002439432,0.00103595207259392,0.00040228724855188,0.000588722401023744,0.000610829921722784,0.000189897596598565,0.000202947122523324,0.000202862511763923,0,0,0,0,0,0,0,0,0,0,0.00025913476610515,0,0,0.000513712728950558,0.000609921005783517,0,0.000185731634630514,0.000238301185801849,0,0,0.000209220489638971,0.000170094757379526,0.000274246816958412,0.000508780833079013,0.000625364386577483,0.000257198598021917,0.000247117716594362,0.00017423894879915,0.000675679495621809,0.000112195010107938,0.00204851037232907
"bin_Brazil.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144778860556007,0,0,0.00297962517359865,0,0,9.86055724832816e-05,0.000134494821394263,0.000591270058143914,0.00131350801605587,0,0.00102837506926769,0,0.000620266733267878,0.00024428584150155,0.00235258646235878,0,0,0,0,0,0,0.000345609806115038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96226345153732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381465558924204,0,0,0,0.000167301918192982,0,0,0,0,0,0.000441561047660558,0,0,0,0,0,0,0
"bin_Brazil.72",0,0.0164447925730249,0,0,0,0,0,0,0.00393985304144658,0.0222351163261326,0,0,0,0,0,0,0.0046594432748788,0.0172745948406985,0.0410412343442756,0.00259743398036352,0.000603983997095867,0.00196134849391273,0.00060580335358542,0.0528121120906799,0.0125117919829376,0.043631635778408,0.00050500315982459,0.011077612027589,0.00748825632177784,0.036761946543057,0.029367395311012,0.0994962947174648,0,0,0,0,0,0.00246904703791596,0.00811332201094074,0,0,0,0,0,0.00106190739181331,0,0,0,0.000984033181558328,0.00379720580571089,0,0,0.0149865853707865,0,0.00832669278064158,0.00602936058359488,0.00147883022092748,0.01622682116463,0,0.0181611710880353,0,7.23522057793197e-05,0.00149763800881122,0,0,0.00315273619186008,0,0.00722402523043832,0.000547094647591209,0,0,0.00350281888542017,0,0.000197801579515715,0.0149544192353293,0,0.0214987533591525,0.000236123834241374,0,0.000415970544367231,0.00222993138285955,0.0136198663512731,0.000410319561531337,0.000616441811078464,0.0437653979877662,0.00969050840289895,0.000513603227259836,0.00667190418087804,0.0233120898913445,0.000447582743754551,0.000371596580242528,0.00694799768351057,0.000266710225402945,0.00199888319713855
"bin_Brazil.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301185046611245,0.000188816592591,0.000128211672524595,0.0383486924885777,0,0,0.000115217315096726,0.0120699671955681,0.000129159224446256,0.0176618215843815,0,0.0713486750279756,0.000835445838543272,0.00459210369261947,0.000181398963445923,0.000126641126289229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054147263296602,0,0,0,0,0,0,0.00187578754275556,6.74493989188188e-05,0,0.000253537928655928,0.0039346010373915,0,0.00729616702206536,0,0.0033887953371001,0,0,0,0,0,0.000822804697159642,0.000728779118967415,0,0,0,0,0,0.0301359653011447,0.0263350371556452,0,0,0.00113297325217844,0.013482659467983,0.000216429219294753,0.000189684328291108,0.000237650368925336,0.00034554846055401,0.000315963470441229,0.000205107114456446,0.00604798385831488,0.000229772859269088,0.0225147555063092,0.000247340946004044,0.000208194872157597,0.000105873431689364,0.00031680580271065
"bin_Brazil.75",0,0,0.0480903817894898,0,0,0,0,0.00220024350720079,0,0,0,0,0,0,0,0,0,0.000126548768504443,0,0,0,0.0155785399737849,0,0,0,0,0,0,0,0,0,0,0,0.00141055096601316,0,0.00103740401111489,0,0,0,0,0,0,0.000266413410962679,0,0.000239416847754238,0.000147629137311715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662747982972459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185482454182443,0,0,0.000280323337597218,0,0.000309587516550982,0,0,0,0,0
"bin_Brazil.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173007033378203,0,0,0.000357312643999993,0,0,0,0,0,0,0,0.000238319347406307,0.0252112639736686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275973217311103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346973028765846,0,0,0,0,0,0
